ProgramCode,FromGrade,ToGrade,GroupState,IsNonAnnual,Days,TravelType,DepartureDate,ReturnDate,DepositDate,SpecialPay,Tuition,FRPActive,FRPCancelled,FRPTakeuppercent,EarlyRPL,LatestRPL,CancelledPax,TotalDiscountPax,InitialSystemDate,PovertyCode,Region,CRMSegment,SchoolType,ParentMeetingFlag,MDRLowGrade,MDRHighGrade,TotalSchoolEnrollment,IncomeLevel,EZPayTakeUpRate,SchoolSponsor,SPRProductType,SPRNewExisting,FPP,TotalPax,SPRGroupRevenue,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,SingleGradeTripFlag,FPPtoSchoolenrollment,FPPtoPAX,NumofNonFPPPAX,SchoolSizeIndicator,RetainedLabel
HD,8,8,OR,0,5,A,6/19/11,6/23/11,10/22/10,FIXED_NA,2125,3,0,0.177,1/1/10,9/3/10,0,1,8/27/10,FIXED_NA,Pacific Northwest,5,Catholic,0,PK,8,350,L,0.177,0,East Coast,EXISTING,17,18,2125,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.048571429,0.944444444,1,S-M,Churned
HD,6,8,WA,0,5,A,6/19/11,6/23/11,10/20/10,FIXED_NA,1995,12,7,0.667,1/1/10,9/13/10,15,1,9/9/10,B,Pacific Northwest,10,PUBLIC,1,6,8,725,C,0.167,0,East Coast,NEW,18,19,1995,1,9/30/10,9/30/10,262,262,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.024827586,0.947368421,1,M-L,Churned
SK,7,7,Other,0,5,A,6/19/11,6/23/11,11/2/10,FIXED_NA,1798,23,4,0.639,1/1/10,9/22/10,3,3,9/22/10,A,Other,7,PUBLIC,0,5,7,457,Q,0.333,0,Science,EXISTING,36,39,1798,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,S,1,0.078774617,0.923076923,3,S-M,Retained
HD,8,8,CA,0,5,A,6/19/11,6/23/11,10/29/10,FIXED_NA,1999,3,3,0.6,1/1/10,9/24/10,8,1,9/22/10,C,Southern California,10,PUBLIC,1,6,8,950,G,0,0,East Coast,NEW,5,6,1999,1,10/13/10,10/13/10,249,249,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.005263158,0.833333333,1,L,Retained
HD,8,8,CA,0,5,A,6/19/11,6/24/11,6/1/10,FIXED_NA,2199,22,3,0.611,4/29/10,4/29/10,8,7,4/23/10,B,Southern California,5,PUBLIC,0,7,8,1149,Q,0.306,0,East Coast,EXISTING,36,43,2199,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.031331593,0.837209302,7,L,Retained
HD,7,8,Other,1,6,B,6/19/11,6/24/11,10/15/10,FR,1179,24,4,0.533,2/10/10,8/26/10,4,4,1/12/10,A,Other,10,PUBLIC,1,6,8,190,L,0.356,0,East Coast,EXISTING,45,49,1179,1,9/23/10,9/23/10,269,269,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.236842105,0.918367347,4,S,Churned
HC,8,8,CA,0,5,A,6/19/11,6/24/11,10/1/10,FIXED_NA,2257,5,2,0.333,9/2/10,9/2/10,6,5,3/15/10,B,Southern California,5,PUBLIC,1,7,8,1477,M,0.067,0,East Coast,EXISTING,15,20,2257,1,9/9/10,9/9/10,283,283,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.010155721,0.75,5,L,Retained
HD,8,8,WA,0,6,A,6/19/11,6/24/11,10/15/10,FIXED_NA,2197,25,9,0.781,3/15/10,8/31/10,8,3,3/5/10,A,Pacific Northwest,5,PUBLIC,1,6,8,916,Q,0.406,0,East Coast,EXISTING,32,35,2197,1,10/5/10,10/5/10,257,257,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.034934498,0.914285714,3,L,Retained
HD,7,8,WA,0,6,A,6/19/11,6/24/11,10/5/10,FIXED_NA,2513,10,0,0.588,1/1/10,8/30/10,1,2,7/1/10,A,Pacific Northwest,4,PUBLIC,1,5,6,523,P,0.118,0,East Coast,NEW,17,19,2513,1,9/20/10,9/20/10,272,272,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.03250478,0.894736842,2,S-M,Churned
HC,8,8,CA,0,6,A,6/19/11,6/24/11,10/25/10,FIXED_NA,2534,13,0,0.591,4/5/10,8/26/10,0,1,4/2/10,B,Northern California,5,PUBLIC,1,6,8,553,P,0.182,0,East Coast,EXISTING,22,23,2534,1,9/15/10,9/15/10,277,277,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.039783002,0.956521739,1,S-M,Churned
HC,8,8,OR,0,6,A,6/19/11,6/24/11,11/1/10,FIXED_NA,2455,14,3,0.667,3/4/10,8/31/10,6,2,2/9/10,C,Pacific Northwest,5,PUBLIC,1,6,8,546,J,0.286,0,East Coast,EXISTING,21,23,2455,1,9/28/10,9/28/10,264,264,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.038461538,0.913043478,2,S-M,Retained
HD,8,8,OR,0,5,A,6/19/11,6/24/11,11/1/10,FR,1999,10,6,0.714,5/25/10,8/17/10,7,2,5/19/10,C,Pacific Northwest,5,PUBLIC,1,6,8,634,J,0.286,0,East Coast,EXISTING,14,16,1999,1,9/21/10,9/21/10,271,271,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.022082019,0.875,2,M-L,Churned
HD,8,9,CA,0,6,A,6/19/11,6/24/11,10/15/10,FIXED_NA,2129,14,5,0.667,5/3/10,8/24/10,7,3,5/3/10,C,Southern California,10,PUBLIC,1,7,12,1558,G,0.333,0,East Coast,EXISTING,21,24,2129,1,9/16/10,9/16/10,276,276,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.013478819,0.875,3,L,Retained
HD,7,8,CA,1,6,A,6/19/11,6/24/11,11/30/10,FIXED_NA,1959,24,9,0.8,1/1/10,10/20/10,10,3,10/1/10,C,Northern California,10,PUBLIC,1,K,8,625,O,0.067,0,East Coast,EXISTING,30,33,1959,1,10/27/10,10/27/10,235,235,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.048,0.909090909,3,M-L,Churned
HD,5,5,CA,0,6,A,6/19/11,6/24/11,11/19/10,FIXED_NA,2126,7,0,0.5,1/1/10,10/7/10,0,1,10/6/10,C,Northern California,4,PUBLIC,1,K,6,600,J,0.357,0,East Coast,NEW,14,15,2126,1,10/26/10,10/26/10,236,236,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.023333333,0.933333333,1,M-L,Retained
Other,10,11,OR,0,7,A,6/19/11,6/25/11,10/31/10,FIXED_NA,2619,3,1,0.75,3/15/10,8/31/10,5,1,3/10/10,C,Pacific Northwest,8,PUBLIC,1,9,12,1563,J,0,0,Other,NEW,4,5,2619,1,4/8/10,4/8/10,437,437,High,High,High->High,June,High,High,High->High,S,0,0.002559181,0.8,1,L,Churned
Other,9,12,Other,1,7,A,6/19/11,6/25/11,11/19/10,FIXED_NA,2389,8,1,0.8,3/17/10,9/14/10,2,1,3/17/10,B,Other,6,PUBLIC,1,9,12,1712,N,0.1,0,Other,NEW,10,11,2389,1,10/12/10,10/12/10,250,250,High,High,High->High,June,High,High,High->High,S,0,0.005841121,0.909090909,1,L,Retained
Other,10,10,Other,0,7,A,6/19/11,6/25/11,12/7/10,FIXED_NA,2299,9,3,0.6,1/1/10,11/16/10,2,1,11/17/10,A,Other,6,PUBLIC,1,9,12,2120,P,0.133,0,Other,NEW,15,16,2299,1,11/22/10,11/22/10,209,209,High,High,High->High,June,High,High,High->High,S,1,0.007075472,0.9375,1,L,Churned
HC,8,8,OR,0,8,A,6/19/11,6/26/11,10/29/10,FIXED_NA,2894,6,1,0.462,4/16/10,9/1/10,1,1,2/12/10,C,Pacific Northwest,5,PUBLIC,1,6,8,790,I,0.539,0,East Coast,EXISTING,13,14,2894,2,5/19/10,9/29/10,396,263,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.016455696,0.928571429,1,M-L,Retained
HD,7,8,CA,0,8,A,6/19/11,6/26/11,10/29/10,FIXED_NA,2571,25,16,0.781,3/25/10,8/25/10,1,3,3/2/10,FIXED_NA,Northern California,5,Catholic,1,PK,8,440,P,0.594,0,East Coast,EXISTING,32,35,2571,1,9/22/10,9/22/10,270,270,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,0,0.072727273,0.914285714,3,S-M,Retained
Other,8,8,Other,0,4,A,6/20/11,6/23/11,10/31/10,FIXED_NA,1671,6,10,0.75,4/5/10,8/26/10,12,2,4/2/10,B,Other,6,PUBLIC,1,6,8,688,I,0.5,0,Science,NEW,8,10,1671,1,4/27/10,4/27/10,419,419,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,1,0.011627907,0.8,2,M-L,Retained
Other,6,8,Other,0,4,A,6/20/11,6/23/11,11/15/10,FIXED_NA,1548,2,2,1,1/1/10,9/24/10,3,1,9/25/10,A,Other,6,PUBLIC,1,6,8,767,M,1,0,Science,NEW,2,3,1548,1,10/20/10,10/20/10,243,243,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.002607562,0.666666667,1,M-L,Retained
HN,6,12,TX,1,4,A,6/20/11,6/23/11,12/3/10,FIXED_NA,1999,8,4,0.533,1/1/10,11/3/10,6,2,1/1/10,B,Houston,8,PUBLIC,1,9,12,1388,L,0.133,0,East Coast,NEW,15,17,1999,1,11/8/10,11/8/10,224,224,Middle,High,Middle->High,June,High,High,High->High,H,0,0.010806916,0.882352941,2,L,Churned
Other,6,7,Other,0,4,A,6/20/11,6/23/11,12/9/10,FIXED_NA,1371,11,2,0.688,1/1/10,11/4/10,5,2,11/4/10,FIXED_NA,Other,7,CHD,0,FIXED_NA,0,0,FIXED_NA,0.063,0,Science,NEW,16,18,1371,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Undefined,Undefined,Undefined->Undefined,S,0,0,0.888888889,2,FIXED_NA,Churned
HD,7,8,TX,1,5,A,6/20/11,6/24/11,10/29/10,FIXED_NA,1774,6,2,0.857,4/26/10,9/7/10,2,1,4/27/10,A,Dallas,10,PUBLIC,1,6,8,993,N,0.571,0,East Coast,EXISTING,7,8,1774,2,5/18/10,9/22/10,398,271,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.007049345,0.875,1,L,Churned
HD,8,8,OR,0,5,A,6/20/11,6/24/11,10/15/10,FIXED_NA,1927,15,2,0.556,5/7/10,8/26/10,6,3,5/7/10,B,Pacific Northwest,5,PUBLIC,1,7,8,870,M,0.37,0,East Coast,EXISTING,27,30,1927,1,9/23/10,9/23/10,270,270,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.031034483,0.9,3,L,Retained
HD,6,8,OR,1,5,A,6/20/11,6/24/11,10/15/10,FIXED_NA,1739,46,5,0.793,2/12/10,8/27/10,8,6,2/13/10,B,Pacific Northwest,5,PUBLIC,1,6,8,785,L,0.345,0,East Coast,EXISTING,58,64,1739,2,9/28/10,9/29/10,265,264,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.07388535,0.90625,6,M-L,Churned
HD,8,8,CA,0,5,A,6/20/11,6/24/11,10/25/10,FIXED_NA,2052,16,1,0.552,4/19/10,8/11/10,2,5,4/17/10,B,Southern California,5,PUBLIC,1,6,8,840,P,0.241,0,East Coast,NEW,29,34,2052,2,4/22/10,9/23/10,424,270,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.03452381,0.852941176,5,L,Churned
HD,8,9,OR,0,5,A,6/20/11,6/24/11,10/29/10,FIXED_NA,2068,5,7,0.294,3/5/10,3/5/10,9,1,3/5/10,C,Pacific Northwest,10,PUBLIC,1,6,8,309,E,0.118,0,East Coast,NEW,17,18,2068,2,8/23/10,9/15/10,301,278,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.055016181,0.944444444,1,S,Churned
HN,12,12,Other,1,4,A,6/20/11,6/24/11,10/22/10,FIXED_NA,2657,2,6,1,2/4/10,8/31/10,6,0,1/9/10,B,Other,10,PUBLIC,0,7,8,770,G,0,0,East Coast,EXISTING,2,2,2657,0,1/1/10,1/1/10,0,0,High,High,High->High,June,Middle,Middle,Middle->Middle,H,1,0.002597403,1,0,M-L,Churned
HC,6,8,WA,0,5,A,6/20/11,6/24/11,11/1/10,SA,1980,0,0,0,3/19/10,8/25/10,1,1,3/20/10,B,Pacific Northwest,5,PUBLIC,0,6,8,951,O,0.083,0,East Coast,NEW,12,13,1980,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.012618297,0.923076923,1,L,Churned
HD,5,7,CA,1,5,A,6/20/11,6/24/11,11/1/10,FIXED_NA,2066,13,7,0.867,2/8/10,9/8/10,9,1,2/4/10,C,Northern California,4,PUBLIC,1,Other,6,518,O,0.6,0,East Coast,NEW,15,16,2066,2,5/25/10,9/21/10,391,272,Elementary,Middle,Elementary->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.028957529,0.9375,1,S-M,Churned
HD,8,8,WA,0,5,A,6/20/11,6/24/11,10/15/10,FIXED_NA,1990,5,3,0.714,2/3/10,8/31/10,4,2,2/4/10,C,Pacific Northwest,5,PUBLIC,1,6,8,234,E,0.571,0,East Coast,EXISTING,7,9,1990,1,9/15/10,9/15/10,278,278,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.02991453,0.777777778,2,S,Retained
HD,7,9,MI,1,5,B,6/20/11,6/24/11,10/15/10,FIXED_NA,721,19,2,0.346,2/22/10,8/25/10,2,4,10/30/09,B,Other,10,PUBLIC,1,7,8,110,H,0.364,0,East Coast,EXISTING,55,59,721,1,8/30/10,8/30/10,294,294,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.5,0.93220339,4,S,Churned
HD,8,8,CA,0,5,A,6/20/11,6/24/11,10/1/10,FIXED_NA,2047,10,1,0.625,2/4/10,9/1/10,4,1,2/4/10,C,Southern California,5,PUBLIC,1,6,8,891,G,0.188,0,East Coast,EXISTING,16,17,2047,2,5/4/10,9/14/10,412,279,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.017957351,0.941176471,1,L,Retained
HD,6,8,CA,0,5,A,6/20/11,6/24/11,11/15/10,FIXED_NA,2080,10,0,0.556,4/29/10,4/29/10,0,3,4/28/10,C,Northern California,10,PUBLIC,1,K,8,310,G,0.222,0,East Coast,NEW,18,21,2080,1,8/31/10,8/31/10,293,293,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.058064516,0.857142857,3,S,Churned
HD,8,8,CA,0,4,A,6/20/11,6/24/11,11/1/10,FIXED_NA,2029,7,13,0.7,11/5/09,11/5/09,11,1,11/6/09,C,Northern California,10,PUBLIC,1,K,8,243,Other,0,0,East Coast,NEW,10,11,2029,1,1/6/10,1/6/10,530,530,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.041152263,0.909090909,1,S,Churned
HD,6,8,WA,0,5,A,6/20/11,6/24/11,10/31/10,FIXED_NA,2108,13,1,0.765,1/1/10,8/31/10,1,3,8/27/10,A,Pacific Northwest,5,PUBLIC,1,6,8,1050,Q,0.177,0,East Coast,EXISTING,17,20,2108,2,9/7/10,9/23/10,286,270,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.016190476,0.85,3,L,Churned
HD,7,8,CO,1,5,A,6/20/11,6/24/11,10/20/10,CP,1699,26,3,0.765,1/1/10,9/3/10,6,4,8/27/10,B,Other,10,PUBLIC,1,PK,12,550,L,0.147,0,East Coast,EXISTING,34,38,1699,1,9/22/10,9/22/10,271,271,Middle,Middle,Middle->Middle,June,PK,High,PK->High,H,0,0.061818182,0.894736842,4,S-M,Churned
HD,0,0,Other,0,5,A,6/20/11,6/24/11,12/3/10,FIXED_NA,1884,9,4,0.75,1/1/10,11/3/10,4,1,11/3/10,C,Other,10,PUBLIC,1,6,8,735,I,0.25,0,East Coast,NEW,12,13,1884,1,11/16/10,11/16/10,216,216,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.016326531,0.923076923,1,M-L,Churned
HD,8,8,CA,0,6,A,6/20/11,6/25/11,11/1/10,FIXED_NA,1925,12,3,0.632,6/11/10,9/16/10,3,1,6/13/10,B,Southern California,5,PUBLIC,1,7,8,771,Q,0.211,0,East Coast,EXISTING,19,20,1925,1,10/9/10,10/9/10,254,254,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.02464332,0.95,1,M-L,Retained
HD,8,8,WA,0,5,A,6/20/11,6/25/11,10/22/10,FIXED_NA,2233,11,2,1,4/9/10,8/20/10,4,1,4/8/10,C,Pacific Northwest,10,PUBLIC,1,6,8,534,H,0.364,0,East Coast,EXISTING,11,12,2233,1,9/20/10,9/20/10,273,273,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.020599251,0.916666667,1,S-M,Retained
HN,6,9,OR,0,5,A,6/20/11,6/25/11,11/19/10,FR,2382,6,11,0.158,4/13/10,9/9/10,22,7,4/6/10,C,Pacific Northwest,5,PUBLIC,1,6,8,565,G,0.026,0,East Coast,NEW,38,45,2382,2,4/29/10,10/5/10,417,258,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.067256637,0.844444444,7,S-M,Churned
HD,7,8,CA,0,5,A,6/20/11,6/25/11,1/18/11,SA,1899,0,0,0,1/1/10,12/8/10,0,2,12/8/10,FIXED_NA,Northern California,7,PUBLIC,0,FIXED_NA,0,0,FIXED_NA,0,0,East Coast,NEW,31,33,1899,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Undefined,Undefined,Undefined->Undefined,H,0,0,0.939393939,2,FIXED_NA,Retained
HC,8,8,OR,0,7,A,6/20/11,6/26/11,10/22/10,FIXED_NA,2183,11,3,0.355,4/8/10,8/26/10,3,2,4/8/10,B,Pacific Northwest,5,PUBLIC,1,6,8,681,L,0.226,0,East Coast,EXISTING,31,33,2183,1,9/14/10,9/14/10,279,279,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.045521292,0.939393939,2,M-L,Retained
HC,8,8,CA,0,7,A,6/20/11,6/26/11,10/22/10,FR,2049,21,2,0.84,4/12/10,8/20/10,5,3,4/10/10,C,Southern California,5,PUBLIC,1,7,8,950,N,0.2,1,East Coast,EXISTING,25,28,2049,1,8/24/10,8/24/10,300,300,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.026315789,0.892857143,3,L,Retained
HD,6,8,WA,0,7,A,6/20/11,6/26/11,10/1/10,FIXED_NA,2084,15,6,0.556,3/26/10,8/26/10,8,4,3/26/10,B,Pacific Northwest,10,PUBLIC,1,K,12,100,I,0.37,0,East Coast,NEW,27,31,2084,2,5/23/10,9/27/10,393,266,Middle,Middle,Middle->Middle,June,K,High,K->High,H,0,0.27,0.870967742,4,S,Churned
HC,6,10,CA,1,8,A,6/20/11,6/27/11,10/15/10,FIXED_NA,2692,37,2,0.822,2/2/10,8/11/10,2,3,2/2/10,B,Northern California,5,PUBLIC,1,6,8,280,O,0.022,0,East Coast,EXISTING,45,48,2692,1,10/28/10,10/28/10,235,235,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.160714286,0.9375,3,S,Churned
HD,4,5,IL,0,3,A,6/21/11,6/23/11,10/12/10,FIXED_NA,1211,1,0,0.333,4/14/10,4/14/10,0,1,4/15/10,C,Other,1,PUBLIC,0,K,8,270,M,1,0,East Coast,NEW,3,4,1211,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,0,0.011111111,0.75,1,S,Churned
HD,8,8,TX,0,4,A,6/21/11,6/24/11,10/1/10,FR,1734,4,0,1,4/27/10,8/26/10,0,1,4/27/10,A,Dallas,10,PUBLIC,0,7,8,1200,O,0,0,East Coast,EXISTING,4,5,1734,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.003333333,0.8,1,L,Churned
HD,8,8,Other,0,4,A,6/21/11,6/24/11,10/22/10,FIXED_NA,1348,15,0,0.833,3/18/10,8/30/10,2,1,3/16/10,B,Other,10,PUBLIC,1,6,8,550,K,0.278,0,East Coast,EXISTING,18,19,1348,1,4/22/10,4/22/10,425,425,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.032727273,0.947368421,1,S-M,Retained
HN,10,11,TX,0,4,A,6/21/11,6/24/11,10/1/10,FIXED_NA,2151,11,1,0.611,4/12/10,8/24/10,1,2,4/10/10,B,Dallas,10,PUBLIC,1,6,12,350,L,0.722,0,East Coast,NEW,18,20,2151,1,5/5/10,5/5/10,412,412,High,High,High->High,June,Middle,High,Middle->High,H,0,0.051428571,0.9,2,S-M,Churned
HN,9,12,TX,0,4,A,6/21/11,6/24/11,10/8/10,FIXED_NA,1999,14,3,0.824,1/1/10,8/30/10,3,2,8/28/10,C,Dallas,8,PUBLIC,1,9,12,1108,F,0.118,0,East Coast,NEW,17,19,1999,1,9/16/10,9/16/10,278,278,High,High,High->High,June,High,High,High->High,H,0,0.01534296,0.894736842,2,L,Churned
HD,10,10,Other,0,4,A,6/21/11,6/24/11,10/30/10,SA,1199,0,0,0,3/16/10,3/16/10,1,2,1/27/10,C,Other,10,PUBLIC,1,PK,12,275,F,0,0,East Coast,EXISTING,13,15,1199,1,8/23/10,8/23/10,302,302,High,High,High->High,June,PK,High,PK->High,H,1,0.047272727,0.866666667,2,S,Retained
HD,6,8,Other,0,4,A,6/21/11,6/24/11,10/29/10,FIXED_NA,1394,4,3,1,1/1/10,8/18/10,4,1,7/1/10,C,Other,10,PUBLIC,1,6,8,670,G,0,0,East Coast,EXISTING,4,5,1394,1,9/22/10,9/22/10,272,272,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.005970149,0.8,1,M-L,Retained
HD,0,0,Other,0,4,B,6/21/11,6/24/11,10/30/10,FIXED_NA,888,5,6,0.556,1/1/10,9/1/10,9,1,8/25/10,C,Other,10,PUBLIC,1,6,8,1200,I,0.333,0,East Coast,NEW,9,10,888,1,9/22/10,9/22/10,272,272,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.0075,0.9,1,L,Churned
HD,7,8,FL,0,3,B,6/21/11,6/25/11,10/20/10,FR,889,12,4,0.667,1/1/10,8/24/10,8,2,8/19/10,B,Other,10,PUBLIC,1,6,8,778,L,0.167,0,East Coast,NEW,18,20,889,1,9/21/10,9/21/10,273,273,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.023136247,0.9,2,M-L,Retained
HD,7,8,Other,0,5,A,6/21/11,6/25/11,10/6/10,FIXED_NA,2000,5,2,0.714,3/1/10,3/1/10,2,1,3/2/10,B,Other,10,PUBLIC,1,7,9,556,I,0.143,0,East Coast,NEW,7,8,2000,1,10/27/10,10/27/10,237,237,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,0,0.012589928,0.875,1,S-M,Churned
HD,7,12,WA,1,5,A,6/21/11,6/25/11,11/15/10,FR,1992,8,7,0.333,2/9/10,9/17/10,16,2,2/5/10,B,Pacific Northwest,5,PUBLIC,1,7,12,329,H,0.25,0,East Coast,NEW,24,26,1992,2,3/4/10,10/19/10,474,245,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.072948328,0.923076923,2,S,Churned
HD,7,8,CA,0,5,A,6/21/11,6/25/11,11/10/10,FIXED_NA,1799,3,7,0.25,1/1/10,8/30/10,21,4,8/28/10,C,Northern California,10,PUBLIC,1,PK,8,513,H,0.167,0,East Coast,NEW,12,16,1799,1,9/16/10,9/16/10,278,278,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,0,0.023391813,0.75,4,S-M,Churned
HD,7,8,Other,1,5,A,6/21/11,6/25/11,10/29/10,FIXED_NA,1784,8,0,0.667,3/1/10,9/1/10,1,1,3/2/10,A,Other,10,PUBLIC,1,5,8,403,N,0.333,0,East Coast,EXISTING,12,13,1784,1,9/22/10,9/22/10,272,272,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.029776675,0.923076923,1,S-M,Churned
HD,8,8,WA,0,5,A,6/21/11,6/25/11,11/18/10,FIXED_NA,2055,14,2,0.778,10/8/10,10/8/10,2,2,10/7/10,B,Pacific Northwest,5,PUBLIC,1,6,8,700,K,0.278,0,East Coast,EXISTING,18,20,2055,1,10/27/10,10/27/10,237,237,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.025714286,0.9,2,M-L,Retained
HD,8,8,WA,0,5,A,6/21/11,6/25/11,12/10/10,FIXED_NA,1999,17,8,0.68,1/1/10,11/1/10,8,2,10/29/10,FIXED_NA,Pacific Northwest,5,Catholic,1,6,12,800,Q,0.28,0,East Coast,NEW,25,27,1999,1,12/1/10,12/1/10,202,202,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.03125,0.925925926,2,M-L,Retained
HD,8,8,CA,0,5,A,6/21/11,6/25/11,11/12/10,FIXED_NA,2005,5,4,0.833,10/23/09,10/7/10,7,1,10/23/09,FIXED_NA,Southern California,1,CHD,0,PK,8,85,Other,0.5,1,East Coast,NEW,6,7,2005,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.070588235,0.857142857,1,S,Churned
HD,7,7,WA,0,5,A,6/21/11,6/25/11,10/20/10,FIXED_NA,1989,2,3,0.333,1/1/10,8/27/10,7,1,8/21/10,B,Pacific Northwest,5,PUBLIC,1,6,7,580,O,0.167,0,East Coast,NEW,6,7,1989,1,9/30/10,9/30/10,264,264,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.010344828,0.857142857,1,M-L,Churned
HD,6,12,Other,0,5,A,6/21/11,6/25/11,10/29/10,SA,1775,0,0,0,1/1/10,9/2/10,4,1,9/3/10,B,Other,10,PUBLIC,1,K,12,2165,Other,0,0,East Coast,NEW,3,4,1775,2,9/15/10,10/12/10,279,252,Middle,High,Middle->High,June,K,High,K->High,H,0,0.001385681,0.75,1,L,Churned
HD,6,8,CA,0,5,A,6/21/11,6/25/11,11/5/10,FIXED_NA,2074,6,1,1,1/1/10,9/24/10,2,1,9/25/10,B,Northern California,10,PUBLIC,1,6,8,1398,Q,0,0,East Coast,NEW,6,7,2074,1,10/20/10,10/20/10,244,244,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.004291845,0.857142857,1,L,Retained
HD,0,0,WA,0,5,A,6/21/11,6/25/11,11/5/10,FIXED_NA,1929,5,6,0.714,1/1/10,9/27/10,8,1,9/25/10,B,Pacific Northwest,5,PUBLIC,1,6,8,1068,L,0,0,East Coast,NEW,7,8,1929,1,11/4/10,11/4/10,229,229,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.006554307,0.875,1,L,Retained
